,,,,,2015,2020,2025,2030,2035,2040,2045,2050
NPS-Ref,EU,CYP,ROE,UKR,,,1.58211E-08,1.5289E-08,1.86864E-08,2.4911E-08,2.82371E-08,3.40847E-08
NPS-Ref,EU,CYP,MEA,ARE,,,8.20005E-09,9.78654E-09,1.11148E-08,1.29141E-08,1.39786E-08,1.72673E-08
NPS-Ref,EU,CYP,MEA,BHR,,,7.4318E-09,9.30502E-09,1.19267E-08,1.29713E-08,1.63761E-08,1.82314E-08
NPS-Ref,EU,CYP,MEA,ISR,,,7.56363E-09,9.58922E-09,1.22147E-08,1.30407E-08,1.63514E-08,1.82324E-08
NPS-Ref,EU,CYP,MEA,KWT,,,1.21966E-08,1.75192E-08,2.02668E-08,1.85972E-08,2.00874E-08,2.10612E-08
NPS-Ref,EU,CYP,MEA,OMN,,,3.2817E-09,6.2279E-09,7.29739E-09,8.44913E-09,9.40017E-09,1.01935E-08
NPS-Ref,EU,CYP,AFR,EGY,,,8.97739E-09,1.04368E-08,1.40634E-08,1.70296E-08,2.11028E-08,2.2747E-08
NPS-Ref,EU,CYP,ASP,BGD,,,4.59812E-08,8.96538E-08,1.48075E-07,2.09192E-07,2.67259E-07,3.09907E-07
NPS-Ref,EU,CYP,ASP,CHN,,,0.001257702,0.977749405,1.61345538,3.850101231,2.338451649,2.629397033
NPS-Ref,EU,CYP,ASP,IDN,,,6.11501E-09,8.00056E-09,1.01866E-08,1.40766E-08,1.7362E-08,2.31131E-08
NPS-Ref,EU,CYP,ASP,IND,,,0.183086378,2.17671E-05,3.21416E-05,4.14139E-05,4.87438E-05,5.68162E-05
NPS-Ref,EU,CYP,ASP,JPN,,,9.50705E-07,2.6034E-06,3.82234E-06,5.47374E-06,1.41243E-05,2.13965E-05
NPS-Ref,EU,CYP,ASP,KOR,,,5.57989E-05,0.000295002,3.26799E-05,4.04645E-05,5.02295E-05,6.21112E-05
NPS-Ref,EU,CYP,ASP,MYS,,,1.11384E-08,1.49014E-08,1.9128E-08,2.5204E-08,3.12412E-08,4.03469E-08
NPS-Ref,EU,CYP,ASP,PAK,,,1.0017E-08,1.13045E-08,1.31037E-08,1.74172E-08,2.16987E-08,2.85448E-08
NPS-Ref,EU,CYP,ASP,PHL,,,2.90783E-08,5.5892E-08,9.12869E-08,1.38157E-07,1.6809E-07,1.79802E-07
NPS-Ref,EU,CYP,ASP,SGP,,,4.79725E-08,3.4301E-08,4.40496E-08,5.65756E-08,7.14618E-08,9.43453E-08
NPS-Ref,EU,CYP,ASP,THA,,,7.82051E-08,2.01576E-07,3.99639E-07,4.56914E-07,5.74398E-07,6.91001E-07
NPS-Ref,EU,CYP,ASP,TWN,,,0.000337901,0.02827265,1.8359E-05,2.2151E-05,2.79606E-05,3.48836E-05
NPS-Ref,EU,CYP,ASP,VNM,,,1.21387E-08,2.05903E-08,3.61395E-08,8.11719E-08,9.16273E-08,9.87027E-08
NPS-Ref,EU,CZE,ROE,CHE,0.069834915,3.85458E-08,9.56262E-08,7.49757E-08,8.19583E-08,9.23291E-08,1.09091E-07,1.99769E-07
NPS-Ref,EU,CZE,ROE,SRB,2.56364E-08,3.08761E-08,1.23538E-08,1.59352E-08,1.9198E-08,2.13975E-08,2.48093E-08,2.94375E-08
NPS-Ref,EU,CZE,ROE,TUR,1.64477E-08,2.99909E-09,3.72848E-09,6.67269E-09,8.08061E-09,9.54385E-09,1.13356E-08,1.34865E-08
NPS-Ref,EU,CZE,ROE,UKR,6.22766E-09,1.05754E-08,1.21218E-08,1.3966E-08,1.64327E-08,1.90674E-08,2.15279E-08,2.70679E-08
NPS-Ref,EU,DEU,ROE,CHE,0.22533895,0.187794467,6.21665E-07,9.78536E-08,1.14974E-07,1.41581E-07,1.72516E-07,2.36726E-07
NPS-Ref,EU,DEU,ROE,SRB,2.04865E-08,3.65911E-08,1.29725E-08,1.60138E-08,2.07477E-08,2.5697E-08,3.19816E-08,3.72331E-08
NPS-Ref,EU,DEU,ROE,TUR,1.43737E-08,3.16523E-09,3.83109E-09,6.76334E-09,8.54067E-09,1.06147E-08,1.32354E-08,1.61506E-08
NPS-Ref,EU,DEU,ROE,UKR,3.78734E-09,1.21471E-08,1.22614E-08,1.33777E-08,1.68626E-08,2.11699E-08,2.56039E-08,3.14014E-08
NPS-Ref,EU,DNK,ROE,CHE,0.204235717,0.14008128,2.98009E-07,6.95913E-08,6.75626E-08,8.2486E-08,8.92522E-08,8.37115E-08
NPS-Ref,EU,DNK,ROE,SRB,2.04451E-08,3.64814E-08,1.26111E-08,1.4072E-08,1.70417E-08,2.15736E-08,2.5494E-08,2.67354E-08
NPS-Ref,EU,DNK,ROE,TUR,1.43524E-08,3.16155E-09,3.7829E-09,4.57857E-09,7.84774E-09,9.85451E-09,1.19859E-08,1.38116E-08
NPS-Ref,EU,DNK,ROE,UKR,3.7817E-09,1.20986E-08,1.18854E-08,1.17935E-08,1.40381E-08,1.79771E-08,2.08188E-08,2.29397E-08
NPS-Ref,EU,GBR,ROE,CHE,1.89634E-07,2.28827E-07,1.59722E-07,6.25521E-08,6.01135E-08,6.41982E-08,6.89845E-08,6.88019E-08
NPS-Ref,EU,GBR,ROE,SRB,1.84516E-08,3.27439E-08,1.18268E-08,1.33526E-08,1.60187E-08,1.93352E-08,2.28169E-08,2.45553E-08
NPS-Ref,EU,GBR,ROE,TUR,1.33843E-08,3.09251E-09,3.68056E-09,4.46911E-09,7.63108E-09,9.36969E-09,1.13886E-08,1.3244E-08
NPS-Ref,EU,GBR,ROE,UKR,3.57808E-09,1.11888E-08,1.10611E-08,1.12078E-08,1.3234E-08,1.61946E-08,1.87937E-08,2.11422E-08
NPS-Ref,EU,HRV,ROE,CHE,2.11131E-08,2.90693E-08,1.08492E-07,1.00026E-07,1.25064E-07,1.61941E-07,1.98789E-07,3.2507E-07
NPS-Ref,EU,HRV,ROE,SRB,1.07273E-07,7.46846E-08,1.67071E-08,2.21546E-08,2.77073E-08,3.50514E-08,4.42567E-08,5.19937E-08
NPS-Ref,EU,HRV,ROE,TUR,2.96991E-08,3.4724E-09,4.22639E-09,7.62586E-09,9.48722E-09,1.18877E-08,1.48673E-08,1.82478E-08
NPS-Ref,EU,HRV,ROE,UKR,7.40671E-09,1.27174E-08,1.41239E-08,1.61261E-08,1.96488E-08,2.5318E-08,3.08287E-08,3.86832E-08
NPS-Ref,EU,HUN,ROE,CHE,2.64432E-08,2.92536E-08,7.08732E-08,8.2449E-08,,,,
NPS-Ref,EU,HUN,ROE,SRB,0.117897491,7.49576E-08,1.88839E-08,2.72819E-08,,,,
NPS-Ref,EU,HUN,ROE,TUR,3.71511E-08,3.47855E-09,4.40956E-09,8.14633E-09,,,,
NPS-Ref,EU,HUN,ROE,UKR,8.64483E-09,1.27848E-08,1.51339E-08,1.82008E-08,,,,
NPS-Ref,EU,IRL,ROE,CHE,2.35184E-08,2.29302E-08,2.59418E-08,2.24184E-08,2.48296E-08,2.79731E-08,3.24632E-08,3.79538E-08
NPS-Ref,EU,IRL,ROE,SRB,1.15442E-08,1.78532E-08,7.9705E-09,9.156E-09,1.09567E-08,1.31791E-08,1.60305E-08,1.85972E-08
NPS-Ref,EU,IRL,ROE,TUR,7.48628E-09,2.58607E-09,3.02184E-09,3.64885E-09,4.45144E-09,7.64289E-09,9.38307E-09,1.12487E-08
NPS-Ref,EU,IRL,ROE,UKR,2.65956E-09,7.05775E-09,7.3617E-09,7.90144E-09,9.38894E-09,1.14582E-08,1.37157E-08,1.64227E-08
NPS-Ref,EU,ITA,ROE,CHE,0.083460582,0.17858673,0.310235726,0.446123062,0.463399708,0.504480229,0.47037671,0.3549224
NPS-Ref,EU,ITA,ROE,SRB,1.90925E-08,4.21585E-08,1.41223E-08,1.93242E-08,2.36025E-08,2.8765E-08,3.56235E-08,4.11566E-08
NPS-Ref,EU,ITA,ROE,TUR,1.36601E-08,3.24266E-09,3.97568E-09,7.29938E-09,9.00085E-09,1.113E-08,1.38441E-08,1.68164E-08
NPS-Ref,EU,ITA,ROE,UKR,3.44363E-09,1.1358E-08,1.21919E-08,1.47376E-08,1.75356E-08,2.17087E-08,2.61427E-08,3.20445E-08
NPS-Ref,EU,NLD,ROE,CHE,0.224734914,0.187136382,6.35834E-07,8.21245E-08,7.2369E-08,8.28683E-08,9.00212E-08,1.00667E-07
NPS-Ref,EU,NLD,ROE,SRB,2.04901E-08,3.66147E-08,1.29778E-08,1.46841E-08,1.72965E-08,2.14773E-08,2.54704E-08,2.84732E-08
NPS-Ref,EU,NLD,ROE,TUR,1.43755E-08,3.16632E-09,3.83191E-09,6.51494E-09,7.89942E-09,9.83074E-09,1.19955E-08,1.42919E-08
NPS-Ref,EU,NLD,ROE,UKR,3.78775E-09,1.2151E-08,1.22633E-08,1.22734E-08,1.42006E-08,1.78441E-08,2.07611E-08,2.43004E-08
NPS-Ref,EU,POL,ROE,CHE,6.43153E-07,1.20187E-07,1.88262E-07,9.92275E-08,1.17289E-07,1.47475E-07,1.8718E-07,2.48904E-07
NPS-Ref,EU,POL,ROE,SRB,2.16864E-08,3.48899E-08,1.35463E-08,1.79394E-08,2.32406E-08,2.99606E-08,4.04701E-08,4.45099E-08
NPS-Ref,EU,POL,ROE,TUR,1.54402E-08,3.25029E-09,3.92015E-09,7.11431E-09,8.97688E-09,1.1336E-08,1.46105E-08,1.74985E-08
NPS-Ref,EU,POL,ROE,UKR,6.90421E-09,1.84704E-08,1.69681E-08,1.93307E-08,2.44115E-08,3.31436E-08,4.64137E-08,5.10693E-08
NPS-Ref,EU,ROM,ROE,CHE,1.59841E-08,3.60735E-08,8.86151E-08,9.72978E-08,1.35477E-07,2.08992E-07,3.2911E-07,5.89708E-07
NPS-Ref,EU,ROM,ROE,SRB,2.85631E-07,6.1801E-08,8.55237E-08,6.97278E-08,9.74589E-08,1.66401E-07,7.71061E-07,0.058435448
NPS-Ref,EU,ROM,ROE,TUR,8.33004E-08,9.10535E-09,1.00326E-08,1.21553E-08,1.55785E-08,2.06557E-08,2.74833E-08,3.54094E-08
NPS-Ref,EU,ROM,ROE,UKR,6.02925E-09,1.06868E-08,1.57161E-08,1.95124E-08,2.55265E-08,3.5225E-08,4.69993E-08,6.50389E-08
NPS-Ref,EU,SVK,ROE,CHE,0.024335377,3.32369E-08,9.73204E-08,7.74151E-08,9.90752E-08,1.22224E-07,1.41913E-07,2.53341E-07
NPS-Ref,EU,SVK,ROE,SRB,7.15653E-08,4.5457E-08,1.2864E-08,1.67911E-08,2.12525E-08,2.36742E-08,2.92985E-08,3.59092E-08
NPS-Ref,EU,SVK,ROE,TUR,2.37943E-08,3.08449E-09,3.64404E-09,4.53178E-09,7.55433E-09,8.74257E-09,1.06786E-08,1.27443E-08
NPS-Ref,EU,SVK,ROE,UKR,7.9402E-09,1.17286E-08,1.29232E-08,1.46508E-08,1.78348E-08,2.13984E-08,2.52819E-08,3.35405E-08
NPS-Ref,ROE,BLR,EU,AUT,2.97779E-09,1.7577E-08,2.61842E-08,2.2496E-08,2.78091E-08,3.78485E-08,4.49555E-08,6.63684E-08
NPS-Ref,ROE,BLR,EU,BEL,3.46826E-09,1.33663E-08,2.29562E-08,2.49912E-08,3.51792E-08,4.88871E-08,5.68517E-08,7.56983E-08
NPS-Ref,ROE,BLR,EU,BGR,3.76494E-09,7.92815E-09,9.43331E-09,1.10654E-08,1.34441E-08,1.72028E-08,2.17313E-08,2.78799E-08
NPS-Ref,ROE,BLR,EU,CZE,3.03447E-09,2.30251E-08,3.52401E-08,2.65987E-08,3.16962E-08,4.07555E-08,4.7237E-08,7.35782E-08
NPS-Ref,ROE,BLR,EU,DEU,3.65243E-09,1.69444E-08,3.15076E-08,3.48327E-08,4.53481E-08,5.82046E-08,6.21296E-08,1.00342E-07
NPS-Ref,ROE,BLR,EU,DNK,2.68304E-09,9.51206E-09,1.79078E-08,2.39077E-08,3.67745E-08,4.69591E-08,5.56882E-08,9.27669E-08
NPS-Ref,ROE,BLR,EU,ESP,3.17198E-09,1.01207E-08,1.43705E-08,1.45694E-08,1.91724E-08,2.31608E-08,2.84146E-08,3.44723E-08
NPS-Ref,ROE,BLR,EU,EST,3.14184E-07,2.83972E-07,0.00267865,0.011479835,0.003974641,1.25172E-07,6.2495E-08,4.86878E-08
NPS-Ref,ROE,BLR,EU,FIN,,3.64555E-07,0.017715812,0.032240644,0.034744866,3.14686E-05,0.067062543,0.099170241
NPS-Ref,ROE,BLR,EU,FRA,4.45182E-09,1.80671E-08,2.63138E-08,3.69116E-08,5.5403E-08,6.86015E-08,8.24162E-08,1.20652E-07
NPS-Ref,ROE,BLR,EU,GBR,3.33406E-09,1.09125E-08,1.75998E-08,2.03953E-08,2.79137E-08,3.83353E-08,4.84872E-08,7.68841E-08
NPS-Ref,ROE,BLR,EU,GRC,1.29576E-08,8.12556E-09,1.07294E-08,1.25639E-08,1.50218E-08,1.88518E-08,2.39194E-08,3.13486E-08
NPS-Ref,ROE,BLR,EU,HRV,3.58977E-09,1.69013E-08,2.37771E-08,2.32214E-08,2.81646E-08,3.57771E-08,4.0335E-08,5.54779E-08
NPS-Ref,ROE,BLR,EU,HUN,3.37311E-09,1.98995E-08,2.34451E-08,1.99246E-08,2.30625E-08,2.84719E-08,3.27149E-08,4.45527E-08
NPS-Ref,ROE,BLR,EU,IRL,4.7973E-09,1.76257E-08,2.89719E-08,3.02037E-08,3.9822E-08,4.7045E-08,5.12272E-08,6.74141E-08
NPS-Ref,ROE,BLR,EU,ITA,3.92969E-09,1.29191E-08,2.16781E-08,2.04569E-08,2.59193E-08,3.30778E-08,3.92934E-08,5.91791E-08
NPS-Ref,ROE,BLR,EU,LTU,0.228166128,0.435666592,0.47750399,0.426127394,0.513459146,0.55915133,0.484990118,0.479569264
NPS-Ref,ROE,BLR,EU,LVA,1.94646E-07,1.98629E-07,0.038823981,0.112204261,0.085259085,0.112669013,0.148506619,0.145948737
NPS-Ref,ROE,BLR,EU,NLD,2.99422E-09,1.12027E-08,1.81242E-08,2.00421E-08,2.79291E-08,3.7906E-08,4.53234E-08,6.00795E-08
NPS-Ref,ROE,BLR,EU,POL,4.29733E-09,3.42304E-08,5.44087E-08,3.2023E-08,4.00484E-08,4.51205E-08,4.92474E-08,7.99037E-08
NPS-Ref,ROE,BLR,EU,PRT,3.08868E-09,1.1298E-08,1.5393E-08,1.50272E-08,1.90329E-08,2.29732E-08,2.84831E-08,3.4579E-08
NPS-Ref,ROE,BLR,EU,ROM,3.29724E-09,7.59523E-09,9.75219E-09,1.23539E-08,1.48906E-08,1.82741E-08,2.10901E-08,2.70555E-08
NPS-Ref,ROE,BLR,EU,SVK,2.68678E-09,1.89937E-08,2.32484E-08,1.98191E-08,2.41166E-08,3.2304E-08,3.76515E-08,5.44945E-08
NPS-Ref,ROE,BLR,EU,SVN,3.35776E-09,2.20279E-08,2.82163E-08,2.48251E-08,2.72425E-08,3.28122E-08,3.70317E-08,5.135E-08
NPS-Ref,ROE,BLR,EU,SWE,7.72628E-09,2.57509E-08,4.63957E-08,5.78322E-08,8.35101E-08,1.03846E-07,1.24686E-07,2.0573E-07
NPS-Ref,ROE,SRB,EU,AUT,,,1.3727E-08,2.28905E-08,2.91822E-08,4.00238E-08,4.80806E-08,5.4863E-08
NPS-Ref,ROE,SRB,EU,BEL,,,1.07329E-08,1.96116E-08,2.75963E-08,3.85996E-08,4.8241E-08,5.19063E-08
NPS-Ref,ROE,SRB,EU,BGR,,,2.27136E-08,3.03145E-08,3.70064E-08,4.60442E-08,5.9638E-08,6.71551E-08
NPS-Ref,ROE,SRB,EU,CZE,,,1.24256E-08,1.97062E-08,2.40396E-08,3.03206E-08,3.71428E-08,4.37335E-08
NPS-Ref,ROE,SRB,EU,DEU,,,1.13348E-08,2.2535E-08,3.02471E-08,3.99851E-08,4.76538E-08,5.20806E-08
NPS-Ref,ROE,SRB,EU,DNK,,,9.10291E-09,1.75771E-08,2.6848E-08,3.66294E-08,4.85804E-08,5.79309E-08
NPS-Ref,ROE,SRB,EU,ESP,,,9.7068E-09,1.3585E-08,1.79679E-08,2.20413E-08,2.80366E-08,3.02632E-08
NPS-Ref,ROE,SRB,EU,EST,,,5.10372E-09,1.08294E-08,1.32957E-08,1.59613E-08,1.68647E-08,1.71074E-08
NPS-Ref,ROE,SRB,EU,FIN,,,9.92153E-09,1.64979E-08,2.07444E-08,2.59492E-08,3.14954E-08,3.59134E-08
NPS-Ref,ROE,SRB,EU,FRA,,,1.303E-08,3.02728E-08,4.55338E-08,6.00016E-08,7.9658E-08,7.82588E-08
NPS-Ref,ROE,SRB,EU,GBR,,,9.74072E-09,1.69278E-08,2.33E-08,3.21497E-08,4.21861E-08,5.38149E-08
NPS-Ref,ROE,SRB,EU,GRC,,,2.29729E-08,3.34564E-08,3.93463E-08,4.69437E-08,6.2221E-08,7.00478E-08
NPS-Ref,ROE,SRB,EU,HRV,,,1.44547E-08,2.84165E-08,3.58632E-08,4.48062E-08,5.01578E-08,5.39736E-08
NPS-Ref,ROE,SRB,EU,HUN,,,1.47273E-08,2.60144E-08,3.03718E-08,3.52803E-08,4.13906E-08,4.68146E-08
NPS-Ref,ROE,SRB,EU,IRL,,,1.38966E-08,2.46509E-08,3.33022E-08,4.18862E-08,4.94899E-08,5.37328E-08
NPS-Ref,ROE,SRB,EU,ITA,,,1.65799E-08,2.39391E-08,3.06916E-08,3.87172E-08,4.85517E-08,5.82358E-08
NPS-Ref,ROE,SRB,EU,LTU,,,7.38456E-09,1.26008E-08,1.5264E-08,1.89609E-08,2.19305E-08,2.33767E-08
NPS-Ref,ROE,SRB,EU,LVA,,,7.00354E-09,1.10228E-08,1.39948E-08,1.756E-08,2.08003E-08,2.25947E-08
NPS-Ref,ROE,SRB,EU,NLD,,,9.4005E-09,1.62406E-08,2.26684E-08,3.09562E-08,3.90489E-08,4.29965E-08
NPS-Ref,ROE,SRB,EU,POL,,,9.99707E-09,1.47159E-08,1.87303E-08,2.2553E-08,2.52556E-08,3.06775E-08
NPS-Ref,ROE,SRB,EU,PRT,,,1.02033E-08,1.39868E-08,1.78805E-08,2.18985E-08,2.87047E-08,3.09366E-08
NPS-Ref,ROE,SRB,EU,ROM,,,1.35619E-08,2.41994E-08,2.85073E-08,3.33884E-08,3.92259E-08,4.44348E-08
NPS-Ref,ROE,SRB,EU,SVK,,,1.12018E-08,1.70673E-08,2.10465E-08,2.66146E-08,3.24625E-08,3.79321E-08
NPS-Ref,ROE,SRB,EU,SVN,,,1.54965E-08,3.12294E-08,3.38539E-08,3.91651E-08,4.4942E-08,4.98575E-08
NPS-Ref,ROE,SRB,EU,SWE,,,2.29874E-08,4.35406E-08,6.20621E-08,8.45174E-08,1.16086E-07,1.35119E-07
NPS-Ref,ROE,TUR,EU,AUT,,3.23245E-07,8.65577E-08,1.18373E-07,2.26651E-07,0.017780967,0.037229067,0.040220871
NPS-Ref,ROE,TUR,EU,BEL,,1.76007E-08,2.71406E-08,6.02838E-08,8.54796E-08,1.12484E-07,1.60612E-07,1.74764E-07
NPS-Ref,ROE,TUR,EU,BGR,,0.102135277,0.112800307,0.081790188,0.088787377,0.09801712,0.11157043,0.070414101
NPS-Ref,ROE,TUR,EU,CZE,,4.76887E-08,4.44859E-08,6.0075E-08,6.48637E-08,8.30508E-08,1.11E-07,1.46773E-07
NPS-Ref,ROE,TUR,EU,DEU,,2.14786E-08,3.38831E-08,1.09057E-07,1.36635E-07,1.85925E-07,4.3968E-07,5.54242E-07
NPS-Ref,ROE,TUR,EU,DNK,,1.07479E-08,1.83873E-08,3.81611E-08,5.589E-08,7.91092E-08,1.35738E-07,1.81361E-07
NPS-Ref,ROE,TUR,EU,ESP,,1.43569E-08,1.96592E-08,2.29979E-08,2.90796E-08,3.38045E-08,4.32851E-08,4.50924E-08
NPS-Ref,ROE,TUR,EU,EST,,9.18806E-09,1.01639E-08,1.5568E-08,1.86789E-08,2.21167E-08,2.22604E-08,2.17743E-08
NPS-Ref,ROE,TUR,EU,FIN,,1.52206E-08,1.61195E-08,2.58225E-08,3.18978E-08,4.05012E-08,5.05798E-08,5.78207E-08
NPS-Ref,ROE,TUR,EU,FRA,,4.64245E-08,5.50856E-08,5.41178E-06,0.054335801,4.42739E-07,2.48505E-06,0.065283722
NPS-Ref,ROE,TUR,EU,GBR,,1.31397E-08,1.93965E-08,3.35482E-08,4.47712E-08,6.0143E-08,8.39084E-08,1.25222E-07
NPS-Ref,ROE,TUR,EU,GRC,1.55148E-08,0.123028018,0.164805785,0.17362363,0.186588972,0.201920407,0.222990161,0.215651021
NPS-Ref,ROE,TUR,EU,HRV,,4.16244E-08,5.80691E-08,2.50727E-07,1.61298E-06,0.021422768,0.024885434,0.009323681
NPS-Ref,ROE,TUR,EU,HUN,,7.82931E-08,5.986E-08,0.047616793,0.036439816,0.026783583,0.016897552,0.016396723
NPS-Ref,ROE,TUR,EU,IRL,,2.20756E-08,3.23635E-08,5.40707E-08,6.99794E-08,7.86643E-08,9.17065E-08,9.712E-08
NPS-Ref,ROE,TUR,EU,ITA,,0.155139186,0.149210745,0.12395635,0.122429336,0.14146861,0.148876628,0.183800979
NPS-Ref,ROE,TUR,EU,LTU,,8.53974E-09,1.1582E-08,2.02337E-08,2.32175E-08,2.90412E-08,3.26964E-08,3.38861E-08
NPS-Ref,ROE,TUR,EU,LVA,,8.38252E-09,1.03748E-08,1.5927E-08,1.99265E-08,2.51731E-08,2.98887E-08,3.19089E-08
NPS-Ref,ROE,TUR,EU,NLD,,1.35979E-08,1.98448E-08,3.6021E-08,5.12012E-08,6.64575E-08,9.01351E-08,9.44501E-08
NPS-Ref,ROE,TUR,EU,POL,,1.77443E-08,2.19766E-08,2.75074E-08,3.43639E-08,4.05545E-08,4.2419E-08,5.54762E-08
NPS-Ref,ROE,TUR,EU,PRT,,1.65879E-08,2.12422E-08,2.37513E-08,2.85047E-08,3.32071E-08,4.50825E-08,4.67498E-08
NPS-Ref,ROE,TUR,EU,ROM,,4.52594E-08,3.89099E-08,0.025211609,0.023625728,0.019442278,0.013294704,0.011927752
NPS-Ref,ROE,TUR,EU,SVK,,4.44164E-08,3.32503E-08,4.09621E-08,4.7571E-08,6.16513E-08,8.09057E-08,1.0045E-07
NPS-Ref,ROE,TUR,EU,SVN,,0.009741182,1.00513E-07,0.032651784,0.052244747,0.038743246,0.019912023,0.021803558
NPS-Ref,ROE,TUR,EU,SWE,,2.89306E-08,4.73711E-08,9.31548E-08,1.29603E-07,1.84357E-07,3.37186E-07,4.1695E-07
NPS-Ref,ROE,UKR,EU,AUT,1.013027451,1.87425E-07,1.056397683,1.951573117,2.199954315,1.835302988,2.424995929,1.948830572
NPS-Ref,ROE,UKR,EU,BEL,3.94211E-08,1.926E-08,4.69964E-08,6.97109E-08,1.09739E-07,1.69124E-07,2.35559E-07,1.95014E-07
NPS-Ref,ROE,UKR,EU,BGR,0.128398293,1.35591E-08,1.72381E-08,2.66093E-08,3.15925E-08,3.67877E-08,5.02111E-08,5.63015E-08
NPS-Ref,ROE,UKR,EU,CZE,1.186567121,6.62038E-07,2.335698208,2.353743231,2.827336278,2.739821598,2.952457306,3.288482624
NPS-Ref,ROE,UKR,EU,DEU,1.074075178,2.90728E-08,1.44207E-07,1.909323362,2.796836427,4.168999114,4.247122762,4.046541077
NPS-Ref,ROE,UKR,EU,DNK,1.55596E-08,1.23518E-08,2.98387E-08,6.1782E-08,1.0119E-07,1.39593E-07,2.24388E-07,2.94942E-07
NPS-Ref,ROE,UKR,EU,ESP,1.09828E-08,1.24555E-08,1.91782E-08,2.07569E-08,2.7616E-08,3.30988E-08,4.18788E-08,4.43816E-08
NPS-Ref,ROE,UKR,EU,EST,,1.38969E-08,1.77964E-08,3.27377E-08,3.90646E-08,4.16302E-08,3.75825E-08,3.17747E-08
NPS-Ref,ROE,UKR,EU,FIN,,2.43157E-08,3.22291E-08,6.22063E-08,7.93299E-08,9.92428E-08,1.45797E-07,1.3502E-07
NPS-Ref,ROE,UKR,EU,FRA,1.29805E-07,3.02649E-08,5.59056E-08,1.838E-07,2.89616E-07,3.09075E-07,4.63646E-07,5.09055E-07
NPS-Ref,ROE,UKR,EU,GBR,1.82261E-08,1.41539E-08,2.66971E-08,3.74727E-08,5.28134E-08,7.71815E-08,1.13116E-07,1.52181E-07
NPS-Ref,ROE,UKR,EU,GRC,0.193144067,1.83905E-08,2.11192E-08,3.44783E-08,3.90981E-08,4.25347E-08,5.90463E-08,6.69301E-08
NPS-Ref,ROE,UKR,EU,HRV,7.76462E-08,4.66559E-08,1.06221E-07,2.90159E-07,5.71225E-07,4.07622E-07,4.352E-07,3.8257E-07
NPS-Ref,ROE,UKR,EU,HUN,1.030553833,3.31415E-07,1.304720496,1.07293E-05,6.64441E-07,2.81181E-07,2.52669E-07,2.35825E-07
NPS-Ref,ROE,UKR,EU,IRL,3.45468E-08,2.38785E-08,4.52038E-08,5.69667E-08,7.58909E-08,9.04299E-08,1.0369E-07,1.02754E-07
NPS-Ref,ROE,UKR,EU,ITA,0.784985084,2.67913E-08,5.97866E-08,7.20843E-08,1.00768E-07,1.20878E-07,1.50148E-07,2.15965E-07
NPS-Ref,ROE,UKR,EU,LTU,,1.29411E-08,2.26682E-08,7.10967E-08,6.87251E-08,8.2802E-08,9.15953E-08,7.14343E-08
NPS-Ref,ROE,UKR,EU,LVA,,1.25152E-08,1.89674E-08,3.54614E-08,4.56022E-08,5.65782E-08,7.24622E-08,6.2443E-08
NPS-Ref,ROE,UKR,EU,NLD,2.36145E-08,1.52247E-08,3.18168E-08,4.45831E-08,6.88393E-08,1.02736E-07,1.45423E-07,1.29325E-07
NPS-Ref,ROE,UKR,EU,POL,1.038298348,7.27355E-08,9.78396E-07,0.669051179,1.293202111,0.626998224,1.04341E-06,0.633720338
NPS-Ref,ROE,UKR,EU,PRT,1.00621E-08,1.40633E-08,2.06605E-08,2.13302E-08,2.69595E-08,3.23233E-08,4.20127E-08,4.41286E-08
NPS-Ref,ROE,UKR,EU,ROM,0.095446743,1.30773E-08,1.89797E-08,3.86505E-08,4.53232E-08,4.56323E-08,5.02134E-08,5.56678E-08
NPS-Ref,ROE,UKR,EU,SVK,0.822641842,1.483670347,3.065559859,2.775000845,2.902572395,2.867389792,2.571166734,2.237907548
NPS-Ref,ROE,UKR,EU,SVN,0.110851145,2.86012E-07,2.48461E-07,0.003931412,6.5927E-07,2.46387E-07,2.66925E-07,2.53181E-07
NPS-Ref,ROE,UKR,EU,SWE,3.68182E-08,3.31198E-08,7.42709E-08,1.48912E-07,2.36189E-07,3.21906E-07,5.35104E-07,6.43282E-07
NPS-Ref,CAS,AZE,EU,AUT,,3.61451E-07,1.03033E-07,1.47091E-07,2.38249E-07,0.023345903,0.048338237,0.05718828
NPS-Ref,CAS,AZE,EU,BEL,,1.84239E-08,2.9014E-08,6.65799E-08,9.30986E-08,1.23185E-07,1.74575E-07,1.94335E-07
NPS-Ref,CAS,AZE,EU,BGR,,0.400572536,1.037885644,1.138883177,1.246688408,1.31488172,1.223239376,1.107525019
NPS-Ref,CAS,AZE,EU,CZE,,5.22624E-08,5.029E-08,6.90243E-08,7.3364E-08,9.35551E-08,1.23571E-07,1.70057E-07
NPS-Ref,CAS,AZE,EU,DEU,,2.28105E-08,3.72705E-08,1.39735E-07,1.68196E-07,2.23119E-07,4.60161E-07,6.14882E-07
NPS-Ref,CAS,AZE,EU,DNK,,1.1099E-08,1.92708E-08,4.05791E-08,5.94696E-08,8.3639E-08,1.411E-07,1.91923E-07
NPS-Ref,CAS,AZE,EU,ESP,,1.48291E-08,2.05993E-08,2.44924E-08,3.06919E-08,3.56248E-08,4.57549E-08,4.85917E-08
