,,,,,2015,2020,2025,2030,2035,2040,2045,2050
SDS-Vision,MEA,QAT,EU,FIN,,0.364660488,0.263114429,0.02838098,5.98134E-08,5.21172E-08,4.14886E-08,3.44034E-08
SDS-Vision,MEA,QAT,EU,FRA,3.324039867,3.53830757,4.61287E-07,5.69782E-08,2.98924E-08,2.88358E-08,2.93424E-08,2.95647E-08
SDS-Vision,MEA,QAT,EU,GBR,1.39987039,0.462926108,3.63203E-08,2.14923E-08,1.83829E-08,1.94932E-08,2.03484E-08,2.15741E-08
SDS-Vision,MEA,QAT,EU,GRC,0.146351841,0.010116804,3.96286E-08,2.75555E-08,2.62085E-08,3.02385E-08,2.9298E-08,2.85677E-08
SDS-Vision,MEA,QAT,EU,HRV,2.63768E-08,0.072893186,4.30379E-08,2.02884E-08,1.79168E-08,1.93436E-08,2.10623E-08,2.17522E-08
SDS-Vision,MEA,QAT,EU,HUN,2.07867E-08,0.326050222,3.84535E-08,1.76947E-08,1.50188E-08,1.68032E-08,1.59715E-08,1.64666E-08
SDS-Vision,MEA,QAT,EU,IRL,0.101563924,0.031941269,7.18822E-08,3.71343E-08,2.6012E-08,2.50851E-08,2.38724E-08,2.42837E-08
SDS-Vision,MEA,QAT,EU,ITA,3.604386351,2.775047047,8.86478E-08,2.77438E-08,2.0675E-08,2.06353E-08,2.17168E-08,2.18726E-08
SDS-Vision,MEA,QAT,EU,LTU,0.256712384,0.158004325,0.119344801,5.4345E-08,2.73719E-08,2.6681E-08,2.64677E-08,2.65599E-08
SDS-Vision,MEA,QAT,EU,LVA,0.21800696,0.111666931,0.084453482,5.26107E-08,2.61107E-08,2.4505E-08,2.15375E-08,2.05861E-08
SDS-Vision,MEA,QAT,EU,NLD,0.724938851,0.884154923,4.18563E-08,2.37608E-08,1.92655E-08,2.03374E-08,2.08396E-08,2.10291E-08
SDS-Vision,MEA,QAT,EU,POL,0.211946886,0.638694189,4.87353E-08,1.82676E-08,1.53878E-08,1.63916E-08,1.81828E-08,1.90332E-08
SDS-Vision,MEA,QAT,EU,PRT,1.097309754,0.555881947,0.393295073,0.210695325,0.036078988,1.11967E-07,6.10974E-08,4.16633E-08
SDS-Vision,MEA,QAT,EU,ROM,1.47771E-08,1.71669E-08,1.35333E-08,1.18019E-08,1.34865E-08,1.65015E-08,1.63238E-08,1.68851E-08
SDS-Vision,MEA,QAT,EU,SVK,1.83675E-08,3.80911E-06,2.76944E-08,1.59155E-08,1.37928E-08,1.56114E-08,1.50317E-08,1.52564E-08
SDS-Vision,MEA,QAT,EU,SVN,0.00080845,0.039450589,5.15889E-08,2.07725E-08,1.60666E-08,1.66234E-08,1.55049E-08,1.53437E-08
SDS-Vision,MEA,QAT,EU,SWE,6.82771E-08,0.197285709,0.314035166,0.228609066,0.114415107,0.072732535,8.6162E-08,5.69603E-08
SDS-Vision,MEA,QAT,ROE,CHE,0.102712783,0.15079338,1.50423E-07,4.4627E-08,2.35717E-08,2.14634E-08,1.75213E-08,1.62649E-08
SDS-Vision,MEA,QAT,ROE,SRB,3.61181E-08,3.36086E-07,3.09595E-08,2.24395E-08,2.27923E-08,2.42214E-08,2.11334E-08,2.10468E-08
SDS-Vision,MEA,QAT,ROE,TUR,3.354303875,1.66778E-08,1.92931E-08,2.2475E-08,2.92279E-08,3.90611E-08,4.25699E-08,5.77229E-08
SDS-Vision,MEA,QAT,ROE,UKR,8.40811E-09,3.34783E-08,1.56531E-08,1.23071E-08,1.3553E-08,1.60492E-08,1.90637E-08,2.11043E-08
SDS-Vision,MEA,QAT,AFR,EGY,9.68779E-09,0.644505523,2.63697E-08,1.61188E-08,1.82705E-08,2.27285E-08,2.92351E-08,3.05357E-08
SDS-Vision,MEA,QAT,ASP,BGD,,2.50026E-08,6.18295E-08,3.52135E-08,2.63701E-08,2.89367E-08,3.21045E-08,3.16126E-08
SDS-Vision,MEA,QAT,ASP,CHN,15.29131286,24.94038876,37.21042285,41.70165275,45.42510536,47.11669548,52.28545299,53.05922085
SDS-Vision,MEA,QAT,ASP,IDN,7.24811E-09,5.49454E-09,8.80928E-09,1.07014E-08,1.45527E-08,1.69172E-08,1.83298E-08,1.8563E-08
SDS-Vision,MEA,QAT,ASP,IND,7.800545327,12.10607651,19.79547271,19.46278519,21.31242056,22.97841854,28.36743178,30.07755526
SDS-Vision,MEA,QAT,ASP,JPN,22.31316355,14.94389474,11.6108566,9.741292822,7.466828085,5.194807082,3.642125886,1.835784494
SDS-Vision,MEA,QAT,ASP,KOR,7.277095819,6.52524397,6.640764347,6.625234077,6.341327949,6.019929855,6.140166149,6.179354539
SDS-Vision,MEA,QAT,ASP,MYS,1.57912E-08,1.12442E-08,1.53334E-08,1.89307E-08,2.58531E-08,3.13068E-08,3.23398E-08,3.25403E-08
SDS-Vision,MEA,QAT,ASP,PAK,2.67137E-09,8.61546E-09,1.56348E-07,0.750577305,1.045911227,1.692966002,1.141849454,1.905504621
SDS-Vision,MEA,QAT,ASP,PHL,,9.1673E-09,1.8418E-08,1.72643E-08,1.80774E-08,2.04447E-08,2.36523E-08,2.42129E-08
SDS-Vision,MEA,QAT,ASP,SGP,1.891897604,2.117380971,5.83945E-08,5.30226E-08,5.95445E-08,7.10098E-08,6.72237E-08,6.62807E-08
SDS-Vision,MEA,QAT,ASP,THA,2.587535684,5.51678195,8.026271127,7.973978611,6.392901026,4.881448171,3.297863887,0.87098683
SDS-Vision,MEA,QAT,ASP,TWN,4.650184882,3.508357708,3.698144611,3.58346369,3.209182426,2.968041492,3.069482166,3.14513563
SDS-Vision,MEA,QAT,ASP,VNM,,,1.16231E-08,1.36999E-08,1.42564E-08,1.61324E-08,1.96797E-08,2.09661E-08
SDS-Vision,MEA,SAU,ASP,BGD,,,7.09763E-10,2.47496E-09,2.69674E-09,5.04071E-09,5.7497E-09,5.43323E-09
SDS-Vision,MEA,SAU,ASP,CHN,,,1.76834E-08,2.91995E-08,4.67273E-08,6.96026E-08,9.34695E-08,1.04915E-07
SDS-Vision,MEA,SAU,ASP,IND,,1.88413E-08,5.63757E-08,8.65917E-08,1.57185E-07,3.45411E-07,1.20739E-06,1.27443E-06
SDS-Vision,MEA,SAU,ASP,KOR,,,2.98378E-09,4.02742E-09,7.57524E-09,1.0425E-08,1.28658E-08,1.39302E-08
SDS-Vision,MEA,SAU,ASP,PAK,,,6.74111E-10,4.99486E-09,7.23314E-09,1.04409E-08,1.37803E-08,1.4045E-08
SDS-Vision,MEA,YEM,NAM,CAN,,5.38068E-09,9.83368E-09,1.11392E-08,1.34559E-08,1.8663E-08,1.9836E-08,2.03526E-08
SDS-Vision,MEA,YEM,NAM,MEX,,6.49433E-09,1.25641E-08,1.27703E-08,1.47528E-08,2.07187E-08,2.23021E-08,2.68913E-08
SDS-Vision,MEA,YEM,NAM,USA,,3.04515E-08,6.1825E-08,6.56419E-08,7.73884E-08,9.48091E-08,1.01032E-07,1.05729E-07
SDS-Vision,MEA,YEM,SAM,ARG,,4.09084E-08,7.78604E-08,9.17435E-08,1.01745E-07,1.43646E-07,1.65057E-07,1.54139E-07
SDS-Vision,MEA,YEM,SAM,BRA,,2.37466E-08,3.41572E-08,3.59684E-08,9.40204E-08,1.72765E-07,2.58931E-07,3.00205E-07
SDS-Vision,MEA,YEM,SAM,CHL,,6.78804E-08,1.28024E-07,1.4964E-07,1.59578E-07,2.10524E-07,2.47976E-07,2.25809E-07
SDS-Vision,MEA,YEM,SAM,COL,,4.33969E-09,8.33258E-09,8.57539E-09,9.87006E-09,1.42157E-08,1.68419E-08,2.10623E-08
SDS-Vision,MEA,YEM,SAM,TTO,,,4.44895E-09,5.79359E-09,7.39384E-09,9.27132E-09,1.15514E-08,1.41384E-08
SDS-Vision,MEA,YEM,SAM,VEN,,4.25422E-09,7.45545E-09,7.51835E-09,8.55714E-09,1.10691E-08,1.30353E-08,1.47734E-08
SDS-Vision,MEA,YEM,EU,AUT,,3.04396E-08,2.0046E-08,1.38915E-08,1.28218E-08,1.44391E-08,1.36226E-08,1.34113E-08
SDS-Vision,MEA,YEM,EU,BEL,,3.74034E-08,2.4427E-08,1.93807E-08,1.60244E-08,1.85124E-08,1.7532E-08,1.95692E-08
SDS-Vision,MEA,YEM,EU,BGR,,1.26617E-08,1.2181E-08,1.13111E-08,1.32041E-08,1.62667E-08,1.60441E-08,1.6449E-08
SDS-Vision,MEA,YEM,EU,CZE,,3.68359E-08,1.89941E-08,1.38714E-08,1.25128E-08,1.44766E-08,1.33774E-08,1.32005E-08
SDS-Vision,MEA,YEM,EU,DEU,,2.75954E-08,2.1565E-08,1.68451E-08,1.57576E-08,1.70472E-08,1.67845E-08,1.93304E-08
SDS-Vision,MEA,YEM,EU,DNK,,1.37145E-08,1.6624E-08,1.77685E-08,1.67377E-08,1.5795E-08,1.4373E-08,1.39186E-08
SDS-Vision,MEA,YEM,EU,ESP,,3.84169E-07,4.05061E-07,5.05486E-07,1.35246E-07,8.0769E-08,4.85855E-08,4.53652E-08
SDS-Vision,MEA,YEM,EU,EST,,1.00307E-07,9.17521E-08,2.99543E-08,2.38406E-08,2.41973E-08,2.27298E-08,2.43839E-08
SDS-Vision,MEA,YEM,EU,FIN,,1.64395E-07,1.26689E-07,6.89652E-08,3.92998E-08,3.86545E-08,3.16912E-08,2.93931E-08
SDS-Vision,MEA,YEM,EU,FRA,,2.13934E-07,4.93113E-08,2.8327E-08,2.04571E-08,2.38064E-08,2.24463E-08,2.66638E-08
SDS-Vision,MEA,YEM,EU,GBR,,2.28213E-08,1.79205E-08,1.54939E-08,1.39778E-08,1.66806E-08,1.64004E-08,1.94367E-08
SDS-Vision,MEA,YEM,EU,GRC,,2.31952E-08,2.26961E-08,1.93989E-08,1.89824E-08,2.40083E-08,2.2916E-08,2.48321E-08
SDS-Vision,MEA,YEM,EU,HRV,,2.892E-08,1.9217E-08,1.49563E-08,1.38036E-08,1.6737E-08,1.70886E-08,1.9705E-08
SDS-Vision,MEA,YEM,EU,HUN,,4.08429E-08,1.80987E-08,1.31734E-08,1.23585E-08,1.42148E-08,1.39372E-08,1.45474E-08
SDS-Vision,MEA,YEM,EU,IRL,,4.34313E-08,3.25729E-08,2.4168E-08,2.01976E-08,2.08035E-08,1.91719E-08,2.17404E-08
SDS-Vision,MEA,YEM,EU,ITA,,3.51386E-08,2.55843E-08,1.84342E-08,1.54836E-08,1.75459E-08,1.74805E-08,1.97044E-08
SDS-Vision,MEA,YEM,EU,LTU,,1.87504E-07,9.44078E-08,2.78679E-08,2.03817E-08,2.22999E-08,2.13448E-08,2.3601E-08
SDS-Vision,MEA,YEM,EU,LVA,,8.21724E-08,7.26654E-08,2.75521E-08,2.01599E-08,2.01879E-08,1.84186E-08,1.79918E-08
SDS-Vision,MEA,YEM,EU,NLD,,2.42902E-08,1.89404E-08,1.65698E-08,1.45681E-08,1.73123E-08,1.68065E-08,1.90217E-08
SDS-Vision,MEA,YEM,EU,POL,,4.22141E-08,1.97862E-08,1.36185E-08,1.19748E-08,1.44512E-08,1.47609E-08,1.74408E-08
SDS-Vision,MEA,YEM,EU,PRT,,2.38412E-07,3.89062E-07,5.05967E-07,2.60028E-07,7.46359E-08,4.3232E-08,3.38186E-08
SDS-Vision,MEA,YEM,EU,ROM,,9.86451E-09,9.89251E-09,9.64303E-09,1.13538E-08,1.40771E-08,1.42553E-08,1.49014E-08
SDS-Vision,MEA,YEM,EU,SVK,,2.55664E-08,1.52585E-08,1.20996E-08,1.14818E-08,1.33114E-08,1.31959E-08,1.35878E-08
SDS-Vision,MEA,YEM,EU,SVN,,4.87444E-08,2.07224E-08,1.49022E-08,1.31324E-08,1.41726E-08,1.36592E-08,1.3722E-08
SDS-Vision,MEA,YEM,EU,SWE,,8.6391E-08,1.63708E-07,1.37174E-07,1.15501E-07,1.06476E-07,6.73396E-08,5.02076E-08
SDS-Vision,MEA,YEM,ROE,CHE,,7.25177E-08,4.58579E-08,2.53613E-08,1.76424E-08,1.73701E-08,1.50526E-08,1.43329E-08
SDS-Vision,MEA,YEM,ROE,SRB,,3.3316E-08,1.83061E-08,1.61261E-08,1.75523E-08,1.95466E-08,1.78826E-08,1.81333E-08
SDS-Vision,MEA,YEM,ROE,TUR,,8.89536E-09,1.27136E-08,1.5834E-08,2.05524E-08,2.89689E-08,3.09505E-08,4.30395E-08
SDS-Vision,MEA,YEM,ROE,UKR,,1.24913E-08,1.1051E-08,1.0168E-08,1.18587E-08,1.42435E-08,1.54219E-08,1.91687E-08
SDS-Vision,MEA,YEM,AFR,EGY,,7.6781E-09,1.3638E-08,1.17058E-08,1.50143E-08,1.87814E-08,2.43542E-08,2.59939E-08
SDS-Vision,MEA,YEM,ASP,BGD,,7.58168E-09,2.37593E-08,2.37877E-08,2.16498E-08,2.44904E-08,2.8043E-08,2.83013E-08
SDS-Vision,MEA,YEM,ASP,CHN,,0.136787667,0.108872781,3.60683E-05,4.97567E-05,4.65308E-05,5.33864E-05,1.22933E-05
SDS-Vision,MEA,YEM,ASP,IDN,,2.05687E-09,6.68164E-09,8.47019E-09,1.07248E-08,1.41662E-08,1.43231E-08,1.66725E-08
SDS-Vision,MEA,YEM,ASP,IND,,0.782423269,0.959366119,1.329992175,1.483167825,1.569458438,1.78797593,2.063050836
SDS-Vision,MEA,YEM,ASP,JPN,,5.00416E-07,7.17494E-07,1.03158E-06,1.3324E-06,1.51191E-06,1.59904E-06,6.91934E-07
SDS-Vision,MEA,YEM,ASP,KOR,,2.66619E-06,1.87713E-06,3.62849E-06,6.52541E-06,5.34797E-06,5.93867E-06,3.41112E-06
SDS-Vision,MEA,YEM,ASP,MYS,,6.91635E-09,1.16568E-08,1.51252E-08,2.11881E-08,2.60174E-08,2.81043E-08,2.89604E-08
SDS-Vision,MEA,YEM,ASP,PAK,,4.97335E-09,1.77907E-08,4.13165E-08,6.14386E-08,9.75198E-08,1.04154E-07,1.51134E-07
SDS-Vision,MEA,YEM,ASP,PHL,,5.18204E-09,1.23263E-08,1.32275E-08,1.50416E-08,1.74155E-08,2.07424E-08,2.16827E-08
SDS-Vision,MEA,YEM,ASP,SGP,,8.93244E-08,3.83849E-08,4.06006E-08,4.71688E-08,5.73139E-08,5.72704E-08,5.80186E-08
SDS-Vision,MEA,YEM,ASP,THA,,2.23382E-08,1.08169E-07,1.60332E-07,1.74403E-07,1.83706E-07,1.71782E-07,1.22392E-07
SDS-Vision,MEA,YEM,ASP,TWN,,0.000124738,2.19393E-06,3.23108E-06,5.6769E-06,5.24924E-06,5.89317E-06,2.89733E-06
SDS-Vision,MEA,YEM,ASP,VNM,,,8.78444E-09,1.00981E-08,1.2261E-08,1.41464E-08,1.7624E-08,1.90175E-08
SDS-Vision,AFR,AGO,NAM,CAN,,5.23495E-09,9.4141E-09,1.08345E-08,1.30238E-08,1.79123E-08,1.9028E-08,1.95633E-08
SDS-Vision,AFR,AGO,NAM,MEX,,4.53765E-09,1.20191E-08,1.23749E-08,1.42198E-08,1.98171E-08,2.12829E-08,2.57862E-08
SDS-Vision,AFR,AGO,NAM,USA,,2.78657E-08,5.73623E-08,6.37483E-08,7.4872E-08,9.10154E-08,9.68932E-08,1.01553E-07
SDS-Vision,AFR,AGO,SAM,ARG,,1.12949E-07,2.57586E-07,3.34576E-07,7.41508E-07,1.24894E-06,2.0293E-06,6.51668E-07
SDS-Vision,AFR,AGO,SAM,BRA,,2.61466E-08,3.6581E-08,3.70773E-08,1.27093E-07,4.15482E-07,1.8898E-06,1.50145E-06
SDS-Vision,AFR,AGO,SAM,CHL,,9.40217E-08,2.14561E-07,2.34468E-07,2.28032E-07,3.41532E-07,3.81618E-07,3.11612E-07
SDS-Vision,AFR,AGO,SAM,COL,,4.28116E-09,8.04829E-09,8.35524E-09,9.57937E-09,1.36672E-08,1.60992E-08,2.01923E-08
SDS-Vision,AFR,AGO,SAM,TTO,,,4.32601E-09,5.65679E-09,7.18836E-09,8.92998E-09,1.10688E-08,1.35278E-08
SDS-Vision,AFR,AGO,SAM,VEN,,4.19726E-09,7.1909E-09,7.32064E-09,8.30283E-09,1.06129E-08,1.24301E-08,1.40964E-08
SDS-Vision,AFR,AGO,EU,AUT,,2.81001E-08,1.82612E-08,1.30953E-08,1.21521E-08,1.36264E-08,1.28468E-08,1.26876E-08
SDS-Vision,AFR,AGO,EU,BEL,,3.92335E-08,2.25578E-08,1.82162E-08,1.51541E-08,1.74821E-08,1.65763E-08,1.86141E-08
SDS-Vision,AFR,AGO,EU,BGR,,1.18032E-08,1.12551E-08,1.06759E-08,1.249E-08,1.5287E-08,1.50033E-08,1.53546E-08
SDS-Vision,AFR,AGO,EU,CZE,,3.55528E-08,1.73426E-08,1.29794E-08,1.18297E-08,1.36188E-08,1.26059E-08,1.24756E-08
SDS-Vision,AFR,AGO,EU,DEU,,2.64847E-08,1.98263E-08,1.58974E-08,1.49872E-08,1.61484E-08,1.59038E-08,1.84103E-08
SDS-Vision,AFR,AGO,EU,DNK,,1.28267E-08,1.52236E-08,1.68829E-08,1.59069E-08,1.48662E-08,1.35261E-08,1.31364E-08
SDS-Vision,AFR,AGO,EU,ESP,,9.478E-07,7.79183E-07,1.38852E-06,1.37654E-07,7.17738E-08,4.38139E-08,4.20801E-08
SDS-Vision,AFR,AGO,EU,EST,,3.04125E-07,1.50456E-07,3.03952E-08,2.32518E-08,2.33821E-08,2.1845E-08,2.34818E-08
SDS-Vision,AFR,AGO,EU,FIN,,2.63869E-07,1.57095E-07,6.98422E-08,3.74235E-08,3.64175E-08,2.97215E-08,2.77645E-08
SDS-Vision,AFR,AGO,EU,FRA,,3.18557E-07,4.40029E-08,2.62424E-08,1.92278E-08,2.23971E-08,2.11747E-08,2.53531E-08
SDS-Vision,AFR,AGO,EU,GBR,,2.16176E-08,1.6588E-08,1.46907E-08,1.32609E-08,1.57948E-08,1.55326E-08,1.84743E-08
SDS-Vision,AFR,AGO,EU,GRC,,2.13424E-08,2.05423E-08,1.79981E-08,1.75453E-08,2.22186E-08,2.12272E-08,2.31669E-08
SDS-Vision,AFR,AGO,EU,HRV,,2.63183E-08,1.75636E-08,1.41393E-08,1.31101E-08,1.5894E-08,1.61907E-08,1.87514E-08
SDS-Vision,AFR,AGO,EU,HUN,,3.68393E-08,1.65089E-08,1.24315E-08,1.17206E-08,1.34091E-08,1.31305E-08,1.37276E-08
SDS-Vision,AFR,AGO,EU,IRL,,4.19932E-08,2.99673E-08,2.27987E-08,1.90757E-08,1.96061E-08,1.81006E-08,2.06532E-08
SDS-Vision,AFR,AGO,EU,ITA,,3.09825E-08,2.27621E-08,1.71783E-08,1.45867E-08,1.65578E-08,1.6498E-08,1.87044E-08
SDS-Vision,AFR,AGO,EU,LTU,,6.2085E-07,1.5178E-07,2.67606E-08,1.93131E-08,2.10343E-08,2.01615E-08,2.23854E-08
SDS-Vision,AFR,AGO,EU,LVA,,1.71458E-07,1.05575E-07,2.67692E-08,1.92419E-08,1.9095E-08,1.74043E-08,1.70137E-08
SDS-Vision,AFR,AGO,EU,NLD,,2.35838E-08,1.75328E-08,1.56422E-08,1.38209E-08,1.6393E-08,1.59197E-08,1.81171E-08
SDS-Vision,AFR,AGO,EU,POL,,4.25277E-08,1.8234E-08,1.28594E-08,1.14436E-08,1.38037E-08,1.40907E-08,1.67139E-08
SDS-Vision,AFR,AGO,EU,PRT,,7.64872E-07,8.78321E-07,2.40836E-06,3.09984E-07,7.00433E-08,3.95114E-08,3.12405E-08
SDS-Vision,AFR,AGO,EU,ROM,,9.26843E-09,9.25172E-09,9.17849E-09,1.08164E-08,1.3332E-08,1.34396E-08,1.40189E-08
SDS-Vision,AFR,AGO,EU,SVK,,2.25716E-08,1.38784E-08,1.1361E-08,1.08839E-08,1.25461E-08,1.24359E-08,1.28488E-08
SDS-Vision,AFR,AGO,EU,SVN,,5.10365E-08,1.90291E-08,1.41198E-08,1.24936E-08,1.34731E-08,1.29712E-08,1.30545E-08
SDS-Vision,AFR,AGO,EU,SWE,,9.89126E-08,2.05639E-07,1.5716E-07,1.31237E-07,1.18169E-07,6.19055E-08,4.7439E-08
SDS-Vision,AFR,AGO,ROE,CHE,,6.74229E-08,4.13229E-08,2.35754E-08,1.65225E-08,1.62133E-08,1.41022E-08,1.35062E-08
SDS-Vision,AFR,AGO,ROE,SRB,,3.08247E-08,1.64015E-08,1.49796E-08,1.64175E-08,1.82588E-08,1.66768E-08,1.69304E-08
SDS-Vision,AFR,AGO,ROE,TUR,,8.28289E-09,1.16847E-08,1.46645E-08,1.89596E-08,2.62705E-08,2.78538E-08,3.81894E-08
SDS-Vision,AFR,AGO,ROE,UKR,,1.17243E-08,1.03842E-08,9.74038E-09,1.13843E-08,1.35917E-08,1.46572E-08,1.82354E-08
SDS-Vision,AFR,AGO,MEA,ARE,,5.39978E-09,8.38977E-09,9.05267E-09,1.0315E-08,1.35262E-08,1.57457E-08,1.82033E-08
SDS-Vision,AFR,AGO,MEA,BHR,,2.00688E-09,7.76183E-09,8.83617E-09,1.14822E-08,1.36162E-08,1.74427E-08,1.8682E-08
SDS-Vision,AFR,AGO,MEA,ISR,,2.01292E-09,7.7753E-09,8.85572E-09,1.15031E-08,1.34656E-08,1.72141E-08,1.84919E-08
SDS-Vision,AFR,AGO,MEA,KWT,,9.27598E-09,1.85261E-08,1.85256E-08,1.8813E-08,1.88045E-08,2.08625E-08,2.06069E-08
SDS-Vision,AFR,AGO,MEA,OMN,,9.98959E-10,5.47109E-09,6.58264E-09,8.62557E-09,1.14945E-08,1.42533E-08,1.42132E-08
SDS-Vision,AFR,AGO,ASP,BGD,,6.84609E-09,2.11463E-08,2.18256E-08,2.03187E-08,2.29E-08,2.63485E-08,2.67221E-08
SDS-Vision,AFR,AGO,ASP,CHN,,0.060029035,0.21811202,0.266519656,0.595548906,0.309650701,0.332097551,0.084948791
SDS-Vision,AFR,AGO,ASP,IDN,,1.98762E-09,6.24638E-09,7.94441E-09,9.99521E-09,1.31788E-08,1.33757E-08,1.57103E-08
SDS-Vision,AFR,AGO,ASP,IND,,0.303649996,0.225334144,0.277937297,2.44562E-05,0.323655458,0.353034082,0.669956404
SDS-Vision,AFR,AGO,ASP,JPN,,5.5896E-07,8.74403E-07,1.24141E-06,1.59897E-06,2.05585E-06,2.03634E-06,8.08874E-07
SDS-Vision,AFR,AGO,ASP,KOR,,3.25973E-06,3.31893E-06,8.02427E-06,1.17997E-05,1.23323E-05,1.34542E-05,7.6856E-06
SDS-Vision,AFR,AGO,ASP,MYS,,6.55437E-09,1.09039E-08,1.4211E-08,1.86585E-08,2.41498E-08,2.44845E-08,2.71984E-08
SDS-Vision,AFR,AGO,ASP,PAK,,4.6392E-09,1.5126E-08,3.32015E-08,4.85056E-08,7.71721E-08,8.22101E-08,1.22258E-07
SDS-Vision,AFR,AGO,ASP,PHL,,5.04237E-09,1.17388E-08,1.27179E-08,1.44774E-08,1.66253E-08,1.97934E-08,2.0739E-08
SDS-Vision,AFR,AGO,ASP,SGP,,8.1722E-08,3.52879E-08,3.78218E-08,4.3785E-08,5.27437E-08,5.31262E-08,5.41306E-08
SDS-Vision,AFR,AGO,ASP,THA,,1.90632E-08,9.95236E-08,1.4089E-07,1.51584E-07,1.63021E-07,1.47567E-07,1.0445E-07
SDS-Vision,AFR,AGO,ASP,TWN,,3.56475E-06,4.05421E-06,7.23805E-06,1.13825E-05,1.21704E-05,1.39318E-05,8.62847E-06
SDS-Vision,AFR,AGO,ASP,VNM,,,8.21445E-09,9.52522E-09,1.16235E-08,1.33495E-08,1.66785E-08,1.80363E-08
SDS-Vision,AFR,DZA,NAM,CAN,9.16608E-10,5.74857E-09,1.17381E-08,1.31763E-08,1.57279E-08,2.1661E-08,2.2467E-08,2.2663E-08
SDS-Vision,AFR,DZA,NAM,MEX,9.39312E-10,7.03875E-09,1.53949E-08,1.57372E-08,2.0236E-08,2.45755E-08,2.58445E-08,3.02088E-08
SDS-Vision,AFR,DZA,NAM,USA,5.23676E-09,3.21606E-08,7.41191E-08,7.91373E-08,8.92149E-08,1.08814E-07,1.13886E-07,1.17632E-07
SDS-Vision,AFR,DZA,SAM,ARG,1.10365E-07,5.98289E-08,0.274574698,1.124381775,0.994504627,0.898686179,0.840096258,0.70116842
SDS-Vision,AFR,DZA,SAM,BRA,2.56627E-08,2.8158E-08,5.88104E-08,5.86639E-08,0.055340609,0.80075989,1.356587774,1.47542367
SDS-Vision,AFR,DZA,SAM,CHL,0.11333245,8.68982E-08,0.041315934,0.126491361,0.056750086,0.05872163,0.025382303,0.009439063
SDS-Vision,AFR,DZA,SAM,COL,,4.63987E-09,9.85584E-09,1.00274E-08,1.25554E-08,1.62298E-08,1.90873E-08,2.36289E-08
SDS-Vision,AFR,DZA,SAM,TTO,,,4.92551E-09,6.5914E-09,8.39068E-09,1.05373E-08,1.3137E-08,1.61677E-08
SDS-Vision,AFR,DZA,SAM,VEN,,4.548E-09,8.89769E-09,8.87808E-09,9.87945E-09,1.28575E-08,1.50109E-08,1.69555E-08
SDS-Vision,AFR,DZA,EU,AUT,0.420592854,1.30982377,0.786853942,0.242912191,0.33782893,0.599355437,0.366640979,0.338493043
SDS-Vision,AFR,DZA,EU,BEL,0.63695032,0.831920344,0.30482423,0.278433985,0.246276122,0.256531855,9.14258E-07,7.21718E-07
SDS-Vision,AFR,DZA,EU,BGR,2.92517E-08,2.48724E-08,2.22757E-08,2.56535E-08,5.67793E-08,1.14626E-07,1.37198E-07,2.01114E-07
SDS-Vision,AFR,DZA,EU,CZE,0.012184924,0.786505665,0.086849517,2.05567E-07,2.34435E-07,0.000953851,4.00864E-07,4.20727E-07
SDS-Vision,AFR,DZA,EU,DEU,2.760500596,5.98776279,2.59249862,0.645604211,1.95301E-06,6.573E-07,1.88777E-07,2.07922E-07
SDS-Vision,AFR,DZA,EU,DNK,2.91664E-08,1.36633E-07,6.57052E-08,9.87381E-08,1.3766E-07,2.13439E-07,2.10841E-07,2.61604E-07
SDS-Vision,AFR,DZA,EU,ESP,9.486585242,8.33097579,8.711250664,7.998613118,8.417633941,7.317927195,6.63380958,6.377785947
SDS-Vision,AFR,DZA,EU,EST,0.028030399,1.98615E-07,0.004354163,5.54411E-08,5.70486E-08,6.41097E-08,6.77634E-08,8.02046E-08
SDS-Vision,AFR,DZA,EU,FIN,,0.010387582,0.054514363,2.28737E-07,8.9179E-08,1.00292E-07,9.85132E-08,9.54241E-08
SDS-Vision,AFR,DZA,EU,FRA,4.215336881,5.199543419,4.394688325,3.851622085,3.580420716,3.646875897,2.354458307,1.959225183
SDS-Vision,AFR,DZA,EU,GBR,9.76792E-08,9.22593E-08,5.32394E-08,6.0958E-08,7.52466E-08,9.64876E-08,9.43856E-08,1.70762E-07
SDS-Vision,AFR,DZA,EU,GRC,6.85411E-08,4.80272E-08,4.51438E-08,4.805E-08,1.02076E-07,2.07648E-07,2.39199E-07,3.38257E-07
SDS-Vision,AFR,DZA,EU,HRV,0.017683856,0.177000819,0.076881676,0.023742648,0.025190649,0.04251851,0.029431686,0.053812312
SDS-Vision,AFR,DZA,EU,HUN,1.40839E-07,0.779214139,0.132466994,2.09335E-07,2.68375E-07,0.022723058,1.48866E-06,0.203398285
SDS-Vision,AFR,DZA,EU,IRL,1.47017E-07,1.60448E-07,1.03657E-07,1.14672E-07,1.36164E-07,1.69558E-07,1.52285E-07,2.61872E-07
SDS-Vision,AFR,DZA,EU,ITA,8.786147945,10.18474605,7.112367945,4.093284097,3.875659651,3.730815664,3.075871305,2.99460988
SDS-Vision,AFR,DZA,EU,LTU,0.099257613,4.12034E-07,0.016382561,5.73099E-08,5.33724E-08,5.99717E-08,6.46258E-08,7.7525E-08
SDS-Vision,AFR,DZA,EU,LVA,0.081505183,1.50503E-07,0.008630954,5.1584E-08,5.07271E-08,5.71005E-08,5.95809E-08,7.20382E-08
